country,date,cases,deaths,uci,hospitalizations,cases_non_cum,deaths_non_cum,uci_non_cum,iso
Monaco,2020-03-29,46,1,0,0,4,1,0,MCO
Monaco,2020-03-30,49,1,0,0,3,0,0,MCO
Mongolia,2020-03-10,1,0,0,0,1,0,0,MNG
Mongolia,2020-03-11,1,0,0,0,0,0,0,MNG
Mongolia,2020-03-12,1,0,0,0,0,0,0,MNG
Mongolia,2020-03-13,1,0,0,0,0,0,0,MNG
Mongolia,2020-03-14,1,0,0,0,0,0,0,MNG
Mongolia,2020-03-15,1,0,0,0,0,0,0,MNG
Mongolia,2020-03-16,1,0,0,0,0,0,0,MNG
Mongolia,2020-03-17,5,0,0,0,4,0,0,MNG
Mongolia,2020-03-18,6,0,0,0,1,0,0,MNG
Mongolia,2020-03-19,6,0,0,0,0,0,0,MNG
Mongolia,2020-03-20,6,0,0,0,0,0,0,MNG
Mongolia,2020-03-21,10,0,0,0,4,0,0,MNG
Mongolia,2020-03-22,10,0,0,0,0,0,0,MNG
Mongolia,2020-03-23,10,0,0,0,0,0,0,MNG
Mongolia,2020-03-24,10,0,0,0,0,0,0,MNG
Mongolia,2020-03-25,10,0,0,0,0,0,0,MNG
Mongolia,2020-03-26,11,0,0,0,1,0,0,MNG
Mongolia,2020-03-27,11,0,0,0,0,0,0,MNG
Mongolia,2020-03-28,12,0,0,0,1,0,0,MNG
Mongolia,2020-03-29,12,0,0,0,0,0,0,MNG
Mongolia,2020-03-30,12,0,0,0,0,0,0,MNG
Montenegro,2020-03-17,2,0,0,0,2,0,0,MNE
Montenegro,2020-03-18,1,0,0,0,-1,0,0,MNE
Montenegro,2020-03-19,3,0,0,0,2,0,0,MNE
Montenegro,2020-03-20,14,0,0,0,11,0,0,MNE
Montenegro,2020-03-21,14,0,0,0,0,0,0,MNE
Montenegro,2020-03-22,21,0,0,0,7,0,0,MNE
Montenegro,2020-03-23,27,1,0,0,6,1,0,MNE
Montenegro,2020-03-24,47,1,0,0,20,0,0,MNE
Montenegro,2020-03-25,52,1,0,0,5,0,0,MNE
Montenegro,2020-03-26,69,1,0,0,17,0,0,MNE
Montenegro,2020-03-27,82,1,0,0,13,0,0,MNE
Montenegro,2020-03-28,84,1,0,0,2,0,0,MNE
Montenegro,2020-03-29,85,1,0,0,1,0,0,MNE
Montenegro,2020-03-30,91,1,0,0,6,0,0,MNE
Morocco,2020-03-02,1,0,0,0,1,0,0,MAR
Morocco,2020-03-03,1,0,0,0,0,0,0,MAR
Morocco,2020-03-04,1,0,0,0,0,0,0,MAR
Morocco,2020-03-05,2,0,0,0,1,0,0,MAR
Morocco,2020-03-06,2,0,0,0,0,0,0,MAR
Morocco,2020-03-07,2,0,0,0,0,0,0,MAR
Morocco,2020-03-08,2,0,0,0,0,0,0,MAR
Morocco,2020-03-09,2,0,0,0,0,0,0,MAR
Morocco,2020-03-10,3,1,0,0,1,1,0,MAR
Morocco,2020-03-11,5,1,0,0,2,0,0,MAR
Morocco,2020-03-12,6,1,0,0,1,0,0,MAR
Morocco,2020-03-13,7,1,0,0,1,0,0,MAR
Morocco,2020-03-14,17,1,0,0,10,0,0,MAR
Morocco,2020-03-15,28,1,0,0,11,0,0,MAR
Morocco,2020-03-16,29,1,0,0,1,0,0,MAR
Morocco,2020-03-17,38,2,0,0,9,1,0,MAR
Morocco,2020-03-18,49,2,0,0,11,0,0,MAR
Morocco,2020-03-19,63,2,0,0,14,0,0,MAR
Morocco,2020-03-20,77,3,0,0,14,1,0,MAR
Morocco,2020-03-21,96,3,0,0,19,0,0,MAR
Morocco,2020-03-22,115,4,0,0,19,1,0,MAR
Morocco,2020-03-23,143,4,0,0,28,0,0,MAR
Morocco,2020-03-24,170,5,0,0,27,1,0,MAR
Morocco,2020-03-25,225,6,0,0,55,1,0,MAR
Morocco,2020-03-26,275,11,0,0,50,5,0,MAR
Morocco,2020-03-27,345,23,0,0,70,12,0,MAR
Morocco,2020-03-28,402,25,0,0,57,2,0,MAR
Morocco,2020-03-29,479,26,0,0,77,1,0,MAR
Morocco,2020-03-30,556,33,0,0,77,7,0,MAR
Mozambique,2020-03-22,1,0,0,0,1,0,0,MOZ
Mozambique,2020-03-23,1,0,0,0,0,0,0,MOZ
Mozambique,2020-03-24,3,0,0,0,2,0,0,MOZ
Mozambique,2020-03-25,5,0,0,0,2,0,0,MOZ
Mozambique,2020-03-26,7,0,0,0,2,0,0,MOZ
Mozambique,2020-03-27,7,0,0,0,0,0,0,MOZ
Mozambique,2020-03-28,8,0,0,0,1,0,0,MOZ
Mozambique,2020-03-29,8,0,0,0,0,0,0,MOZ
Mozambique,2020-03-30,8,0,0,0,0,0,0,MOZ
MS Zaandam,2020-03-28,2,0,0,0,2,0,0,NA
MS Zaandam,2020-03-29,2,0,0,0,0,0,0,NA
MS Zaandam,2020-03-30,2,0,0,0,0,0,0,NA
Namibia,2020-03-14,2,0,0,0,2,0,0,NAM
Namibia,2020-03-15,2,0,0,0,0,0,0,NAM
Namibia,2020-03-16,2,0,0,0,0,0,0,NAM
Namibia,2020-03-17,2,0,0,0,0,0,0,NAM
Namibia,2020-03-18,2,0,0,0,0,0,0,NAM
Namibia,2020-03-19,3,0,0,0,1,0,0,NAM
Namibia,2020-03-20,3,0,0,0,0,0,0,NAM
Namibia,2020-03-21,3,0,0,0,0,0,0,NAM
Namibia,2020-03-22,3,0,0,0,0,0,0,NAM
Namibia,2020-03-23,4,0,0,0,1,0,0,NAM
Namibia,2020-03-24,7,0,0,0,3,0,0,NAM
Namibia,2020-03-25,7,0,0,0,0,0,0,NAM
Namibia,2020-03-26,8,0,0,0,1,0,0,NAM
Namibia,2020-03-27,8,0,0,0,0,0,0,NAM
Namibia,2020-03-28,8,0,0,0,0,0,0,NAM
Namibia,2020-03-29,11,0,0,0,3,0,0,NAM
Namibia,2020-03-30,11,0,0,0,0,0,0,NAM
Nepal,2020-01-25,1,0,0,0,1,0,0,NPL
Nepal,2020-01-26,1,0,0,0,0,0,0,NPL
Nepal,2020-01-27,1,0,0,0,0,0,0,NPL
Nepal,2020-01-28,1,0,0,0,0,0,0,NPL
Nepal,2020-01-29,1,0,0,0,0,0,0,NPL
Nepal,2020-01-30,1,0,0,0,0,0,0,NPL
Nepal,2020-01-31,1,0,0,0,0,0,0,NPL
Nepal,2020-02-01,1,0,0,0,0,0,0,NPL
Nepal,2020-02-02,1,0,0,0,0,0,0,NPL
Nepal,2020-02-03,1,0,0,0,0,0,0,NPL
Nepal,2020-02-04,1,0,0,0,0,0,0,NPL
Nepal,2020-02-05,1,0,0,0,0,0,0,NPL
Nepal,2020-02-06,1,0,0,0,0,0,0,NPL
Nepal,2020-02-07,1,0,0,0,0,0,0,NPL
Nepal,2020-02-08,1,0,0,0,0,0,0,NPL
Nepal,2020-02-09,1,0,0,0,0,0,0,NPL
Nepal,2020-02-10,1,0,0,0,0,0,0,NPL
Nepal,2020-02-11,1,0,0,0,0,0,0,NPL
Nepal,2020-02-12,1,0,0,0,0,0,0,NPL
Nepal,2020-02-13,1,0,0,0,0,0,0,NPL
Nepal,2020-02-14,1,0,0,0,0,0,0,NPL
Nepal,2020-02-15,1,0,0,0,0,0,0,NPL
Nepal,2020-02-16,1,0,0,0,0,0,0,NPL
Nepal,2020-02-17,1,0,0,0,0,0,0,NPL
Nepal,2020-02-18,1,0,0,0,0,0,0,NPL
Nepal,2020-02-19,1,0,0,0,0,0,0,NPL
Nepal,2020-02-20,1,0,0,0,0,0,0,NPL
Nepal,2020-02-21,1,0,0,0,0,0,0,NPL
Nepal,2020-02-22,1,0,0,0,0,0,0,NPL
Nepal,2020-02-23,1,0,0,0,0,0,0,NPL
Nepal,2020-02-24,1,0,0,0,0,0,0,NPL
Nepal,2020-02-25,1,0,0,0,0,0,0,NPL
Nepal,2020-02-26,1,0,0,0,0,0,0,NPL
Nepal,2020-02-27,1,0,0,0,0,0,0,NPL
Nepal,2020-02-28,1,0,0,0,0,0,0,NPL
Nepal,2020-02-29,1,0,0,0,0,0,0,NPL
Nepal,2020-03-01,1,0,0,0,0,0,0,NPL
Nepal,2020-03-02,1,0,0,0,0,0,0,NPL
Nepal,2020-03-03,1,0,0,0,0,0,0,NPL
Nepal,2020-03-04,1,0,0,0,0,0,0,NPL
Nepal,2020-03-05,1,0,0,0,0,0,0,NPL
Nepal,2020-03-06,1,0,0,0,0,0,0,NPL
Nepal,2020-03-07,1,0,0,0,0,0,0,NPL
Nepal,2020-03-08,1,0,0,0,0,0,0,NPL
Nepal,2020-03-09,1,0,0,0,0,0,0,NPL
Nepal,2020-03-10,1,0,0,0,0,0,0,NPL
Nepal,2020-03-11,1,0,0,0,0,0,0,NPL
Nepal,2020-03-12,1,0,0,0,0,0,0,NPL
Nepal,2020-03-13,1,0,0,0,0,0,0,NPL
Nepal,2020-03-14,1,0,0,0,0,0,0,NPL
Nepal,2020-03-15,1,0,0,0,0,0,0,NPL
Nepal,2020-03-16,1,0,0,0,0,0,0,NPL
Nepal,2020-03-17,1,0,0,0,0,0,0,NPL
Nepal,2020-03-18,1,0,0,0,0,0,0,NPL
Nepal,2020-03-19,1,0,0,0,0,0,0,NPL
Nepal,2020-03-20,1,0,0,0,0,0,0,NPL
Nepal,2020-03-21,1,0,0,0,0,0,0,NPL
Nepal,2020-03-22,1,0,0,0,0,0,0,NPL
Nepal,2020-03-23,2,0,0,0,1,0,0,NPL
Nepal,2020-03-24,2,0,0,0,0,0,0,NPL
Nepal,2020-03-25,3,0,0,0,1,0,0,NPL
Nepal,2020-03-26,3,0,0,0,0,0,0,NPL
Nepal,2020-03-27,4,0,0,0,1,0,0,NPL
Nepal,2020-03-28,5,0,0,0,1,0,0,NPL
Nepal,2020-03-29,5,0,0,0,0,0,0,NPL
Nepal,2020-03-30,5,0,0,0,0,0,0,NPL
Netherlands,2020-02-27,1,0,0,0,1,0,0,NLD
Netherlands,2020-02-28,1,0,0,0,0,0,0,NLD
Netherlands,2020-02-29,6,0,0,0,5,0,0,NLD
Netherlands,2020-03-01,10,0,0,0,4,0,0,NLD
Netherlands,2020-03-02,18,0,0,0,8,0,0,NLD
Netherlands,2020-03-03,24,0,0,0,6,0,0,NLD
Netherlands,2020-03-04,38,0,0,0,14,0,0,NLD
Netherlands,2020-03-05,82,0,0,0,44,0,0,NLD
Netherlands,2020-03-06,128,1,0,0,46,1,0,NLD
Netherlands,2020-03-07,188,1,0,0,60,0,0,NLD
Netherlands,2020-03-08,265,3,0,0,77,2,0,NLD
Netherlands,2020-03-09,321,3,0,0,56,0,0,NLD
Netherlands,2020-03-10,382,4,0,0,61,1,0,NLD
Netherlands,2020-03-11,503,5,0,0,121,1,0,NLD
Netherlands,2020-03-12,503,5,0,0,0,0,0,NLD
Netherlands,2020-03-13,804,10,0,0,301,5,0,NLD
Netherlands,2020-03-14,959,12,0,0,155,2,0,NLD
Netherlands,2020-03-15,1135,20,0,0,176,8,0,NLD
Netherlands,2020-03-16,1414,24,0,0,279,4,0,NLD
Netherlands,2020-03-17,1708,43,0,0,294,19,0,NLD
Netherlands,2020-03-18,2056,58,0,0,348,15,0,NLD
Netherlands,2020-03-19,2465,77,0,0,409,19,0,NLD
Netherlands,2020-03-20,3003,107,0,0,538,30,0,NLD
Netherlands,2020-03-21,3640,137,0,0,637,30,0,NLD
Netherlands,2020-03-22,4217,180,0,0,577,43,0,NLD
Netherlands,2020-03-23,4764,214,0,0,547,34,0,NLD
Netherlands,2020-03-24,5580,277,0,0,816,63,0,NLD
Netherlands,2020-03-25,6438,357,0,0,858,80,0,NLD
Netherlands,2020-03-26,7468,435,0,0,1030,78,0,NLD
Netherlands,2020-03-27,8647,547,0,0,1179,112,0,NLD
Netherlands,2020-03-28,9819,640,0,0,1172,93,0,NLD
Netherlands,2020-03-29,10930,772,0,0,1111,132,0,NLD
Netherlands,2020-03-30,11817,865,0,0,887,93,0,NLD
New Zealand,2020-02-28,1,0,0,0,1,0,0,NZL
New Zealand,2020-02-29,1,0,0,0,0,0,0,NZL
New Zealand,2020-03-01,1,0,0,0,0,0,0,NZL
New Zealand,2020-03-02,1,0,0,0,0,0,0,NZL
New Zealand,2020-03-03,1,0,0,0,0,0,0,NZL
New Zealand,2020-03-04,3,0,0,0,2,0,0,NZL
New Zealand,2020-03-05,3,0,0,0,0,0,0,NZL
New Zealand,2020-03-06,4,0,0,0,1,0,0,NZL
New Zealand,2020-03-07,5,0,0,0,1,0,0,NZL
New Zealand,2020-03-08,5,0,0,0,0,0,0,NZL
New Zealand,2020-03-09,5,0,0,0,0,0,0,NZL
New Zealand,2020-03-10,5,0,0,0,0,0,0,NZL
New Zealand,2020-03-11,5,0,0,0,0,0,0,NZL
New Zealand,2020-03-12,5,0,0,0,0,0,0,NZL
New Zealand,2020-03-13,5,0,0,0,0,0,0,NZL
New Zealand,2020-03-14,6,0,0,0,1,0,0,NZL
New Zealand,2020-03-15,8,0,0,0,2,0,0,NZL
New Zealand,2020-03-16,8,0,0,0,0,0,0,NZL
New Zealand,2020-03-17,12,0,0,0,4,0,0,NZL
New Zealand,2020-03-18,20,0,0,0,8,0,0,NZL
New Zealand,2020-03-19,28,0,0,0,8,0,0,NZL
New Zealand,2020-03-20,39,0,0,0,11,0,0,NZL
New Zealand,2020-03-21,52,0,0,0,13,0,0,NZL
New Zealand,2020-03-22,102,0,0,0,50,0,0,NZL
New Zealand,2020-03-23,102,0,0,0,0,0,0,NZL
New Zealand,2020-03-24,155,0,0,0,53,0,0,NZL
New Zealand,2020-03-25,205,0,0,0,50,0,0,NZL
New Zealand,2020-03-26,283,0,0,0,78,0,0,NZL
New Zealand,2020-03-27,368,0,0,0,85,0,0,NZL
New Zealand,2020-03-28,451,0,0,0,83,0,0,NZL
New Zealand,2020-03-29,514,1,0,0,63,1,0,NZL
New Zealand,2020-03-30,589,1,0,0,75,0,0,NZL
Nicaragua,2020-03-19,1,0,0,0,1,0,0,NIC
Nicaragua,2020-03-20,1,0,0,0,0,0,0,NIC
Nicaragua,2020-03-21,2,0,0,0,1,0,0,NIC
Nicaragua,2020-03-22,2,0,0,0,0,0,0,NIC
Nicaragua,2020-03-23,2,0,0,0,0,0,0,NIC
Nicaragua,2020-03-24,2,0,0,0,0,0,0,NIC
Nicaragua,2020-03-25,2,0,0,0,0,0,0,NIC
Nicaragua,2020-03-26,2,0,0,0,0,0,0,NIC
Nicaragua,2020-03-27,2,1,0,0,0,1,0,NIC
Nicaragua,2020-03-28,4,1,0,0,2,0,0,NIC
Nicaragua,2020-03-29,4,1,0,0,0,0,0,NIC
Nicaragua,2020-03-30,4,1,0,0,0,0,0,NIC
Niger,2020-03-20,1,0,0,0,1,0,0,NER
Niger,2020-03-21,1,0,0,0,0,0,0,NER
Niger,2020-03-22,2,0,0,0,1,0,0,NER
Niger,2020-03-23,3,0,0,0,1,0,0,NER
Niger,2020-03-24,3,0,0,0,0,0,0,NER
Niger,2020-03-25,7,1,0,0,4,1,0,NER
Niger,2020-03-26,10,1,0,0,3,0,0,NER
Niger,2020-03-27,10,1,0,0,0,0,0,NER
Niger,2020-03-28,10,1,0,0,0,0,0,NER
Niger,2020-03-29,18,1,0,0,8,0,0,NER
Niger,2020-03-30,27,3,0,0,9,2,0,NER
Nigeria,2020-02-28,1,0,0,0,1,0,0,NGA
Nigeria,2020-02-29,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-01,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-02,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-03,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-04,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-05,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-06,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-07,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-08,1,0,0,0,0,0,0,NGA
Nigeria,2020-03-09,2,0,0,0,1,0,0,NGA
Nigeria,2020-03-10,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-11,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-12,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-13,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-14,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-15,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-16,2,0,0,0,0,0,0,NGA
Nigeria,2020-03-17,3,0,0,0,1,0,0,NGA
Nigeria,2020-03-18,8,0,0,0,5,0,0,NGA
Nigeria,2020-03-19,8,0,0,0,0,0,0,NGA
Nigeria,2020-03-20,12,0,0,0,4,0,0,NGA
Nigeria,2020-03-21,22,0,0,0,10,0,0,NGA
Nigeria,2020-03-22,30,0,0,0,8,0,0,NGA
Nigeria,2020-03-23,40,1,0,0,10,1,0,NGA
Nigeria,2020-03-24,44,1,0,0,4,0,0,NGA
Nigeria,2020-03-25,51,1,0,0,7,0,0,NGA
Nigeria,2020-03-26,65,1,0,0,14,0,0,NGA
Nigeria,2020-03-27,70,1,0,0,5,0,0,NGA
Nigeria,2020-03-28,89,1,0,0,19,0,0,NGA
Nigeria,2020-03-29,111,1,0,0,22,0,0,NGA
Nigeria,2020-03-30,131,2,0,0,20,1,0,NGA
North Ireland,2020-02-28,1,0,0,0,1,0,0,NA
North Korea,2020-03-10,7513,54,0,0,7513,54,0,PRK
North Macedonia,2020-02-26,1,0,0,0,1,0,0,MKD
North Macedonia,2020-02-27,1,0,0,0,0,0,0,MKD
North Macedonia,2020-02-28,1,0,0,0,0,0,0,MKD
North Macedonia,2020-02-29,1,0,0,0,0,0,0,MKD
North Macedonia,2020-03-01,1,0,0,0,0,0,0,MKD
North Macedonia,2020-03-02,1,0,0,0,0,0,0,MKD
North Macedonia,2020-03-03,1,0,0,0,0,0,0,MKD
North Macedonia,2020-03-04,1,0,0,0,0,0,0,MKD
North Macedonia,2020-03-05,1,0,0,0,0,0,0,MKD
North Macedonia,2020-03-06,3,0,0,0,2,0,0,MKD
North Macedonia,2020-03-07,3,0,0,0,0,0,0,MKD
North Macedonia,2020-03-08,3,0,0,0,0,0,0,MKD
North Macedonia,2020-03-09,3,0,0,0,0,0,0,MKD
North Macedonia,2020-03-10,7,0,0,0,4,0,0,MKD
North Macedonia,2020-03-11,7,0,0,0,0,0,0,MKD
North Macedonia,2020-03-12,7,0,0,0,0,0,0,MKD
North Macedonia,2020-03-13,14,0,0,0,7,0,0,MKD
North Macedonia,2020-03-14,14,0,0,0,0,0,0,MKD
North Macedonia,2020-03-15,14,0,0,0,0,0,0,MKD
North Macedonia,2020-03-16,18,0,0,0,4,0,0,MKD
North Macedonia,2020-03-17,26,0,0,0,8,0,0,MKD
North Macedonia,2020-03-18,35,0,0,0,9,0,0,MKD
North Macedonia,2020-03-19,48,0,0,0,13,0,0,MKD
North Macedonia,2020-03-20,67,0,0,0,19,0,0,MKD
North Macedonia,2020-03-21,85,0,0,0,18,0,0,MKD
North Macedonia,2020-03-22,115,1,0,0,30,1,0,MKD
North Macedonia,2020-03-23,136,2,0,0,21,1,0,MKD
North Macedonia,2020-03-24,148,2,0,0,12,0,0,MKD
North Macedonia,2020-03-25,177,3,0,0,29,1,0,MKD
North Macedonia,2020-03-26,201,3,0,0,24,0,0,MKD
North Macedonia,2020-03-27,219,3,0,0,18,0,0,MKD
North Macedonia,2020-03-28,241,4,0,0,22,1,0,MKD
North Macedonia,2020-03-29,259,6,0,0,18,2,0,MKD
North Macedonia,2020-03-30,285,7,0,0,26,1,0,MKD
Norway,2020-02-26,1,0,0,0,1,0,0,NOR
Norway,2020-02-27,1,0,0,0,0,0,0,NOR
Norway,2020-02-28,6,0,0,0,5,0,0,NOR
Norway,2020-02-29,15,0,0,0,9,0,0,NOR
Norway,2020-03-01,19,0,0,0,4,0,0,NOR
Norway,2020-03-02,25,0,0,0,6,0,0,NOR
Norway,2020-03-03,32,0,0,0,7,0,0,NOR
Norway,2020-03-04,56,0,0,0,24,0,0,NOR
Norway,2020-03-05,87,0,0,0,31,0,0,NOR
Norway,2020-03-06,108,0,0,0,21,0,0,NOR
Norway,2020-03-07,147,0,0,0,39,0,0,NOR
Norway,2020-03-08,176,0,0,0,29,0,0,NOR
Norway,2020-03-09,205,0,0,0,29,0,0,NOR
Norway,2020-03-10,400,0,0,0,195,0,0,NOR
Norway,2020-03-11,598,0,0,0,198,0,0,NOR
Norway,2020-03-12,702,0,0,0,104,0,0,NOR
Norway,2020-03-13,996,0,0,0,294,0,0,NOR
Norway,2020-03-14,1090,3,0,0,94,3,0,NOR
Norway,2020-03-15,1221,3,0,0,131,0,0,NOR
Norway,2020-03-16,1333,3,0,0,112,0,0,NOR
Norway,2020-03-17,1463,3,0,0,130,0,0,NOR
Norway,2020-03-18,1550,6,0,0,87,3,0,NOR
Norway,2020-03-19,1746,7,0,0,196,1,0,NOR
Norway,2020-03-20,1914,7,0,0,168,0,0,NOR
Norway,2020-03-21,2118,7,0,0,204,0,0,NOR
Norway,2020-03-22,2263,7,0,0,145,0,0,NOR
Norway,2020-03-23,2621,10,0,0,358,3,0,NOR
Norway,2020-03-24,2863,12,0,0,242,2,0,NOR
Norway,2020-03-25,3084,14,0,0,221,2,0,NOR
Norway,2020-03-26,3369,14,0,0,285,0,0,NOR
Norway,2020-03-27,3755,19,0,0,386,5,0,NOR
Norway,2020-03-28,4015,23,0,0,260,4,0,NOR
Norway,2020-03-29,4284,25,0,0,269,2,0,NOR
Norway,2020-03-30,4445,32,0,0,161,7,0,NOR
occupied Palestinian territory,2020-03-10,25,0,0,0,25,0,0,PSE
occupied Palestinian territory,2020-03-11,0,0,0,0,-25,0,0,PSE
occupied Palestinian territory,2020-03-12,0,0,0,0,0,0,0,PSE
occupied Palestinian territory,2020-03-14,0,0,0,0,0,0,0,PSE
occupied Palestinian territory,2020-03-15,0,0,0,0,0,0,0,PSE
occupied Palestinian territory,2020-03-16,0,0,0,0,0,0,0,PSE
occupied Palestinian territory,2020-03-17,0,0,0,0,0,0,0,PSE
Oman,2020-02-24,2,0,0,0,2,0,0,OMN
Oman,2020-02-25,2,0,0,0,0,0,0,OMN
Oman,2020-02-26,4,0,0,0,2,0,0,OMN
Oman,2020-02-27,4,0,0,0,0,0,0,OMN
Oman,2020-02-28,4,0,0,0,0,0,0,OMN
Oman,2020-02-29,6,0,0,0,2,0,0,OMN
Oman,2020-03-01,6,0,0,0,0,0,0,OMN
Oman,2020-03-02,6,0,0,0,0,0,0,OMN
Oman,2020-03-03,12,0,0,0,6,0,0,OMN
Oman,2020-03-04,15,0,0,0,3,0,0,OMN
Oman,2020-03-05,16,0,0,0,1,0,0,OMN
Oman,2020-03-06,16,0,0,0,0,0,0,OMN
Oman,2020-03-07,16,0,0,0,0,0,0,OMN
Oman,2020-03-08,16,0,0,0,0,0,0,OMN
Oman,2020-03-09,16,0,0,0,0,0,0,OMN
Oman,2020-03-10,18,0,0,0,2,0,0,OMN
Oman,2020-03-11,18,0,0,0,0,0,0,OMN
Oman,2020-03-12,18,0,0,0,0,0,0,OMN
Oman,2020-03-13,19,0,0,0,1,0,0,OMN
Oman,2020-03-14,19,0,0,0,0,0,0,OMN
Oman,2020-03-15,22,0,0,0,3,0,0,OMN
Oman,2020-03-16,22,0,0,0,0,0,0,OMN
Oman,2020-03-17,24,0,0,0,2,0,0,OMN
Oman,2020-03-18,39,0,0,0,15,0,0,OMN
Oman,2020-03-19,48,0,0,0,9,0,0,OMN
Oman,2020-03-20,48,0,0,0,0,0,0,OMN
Oman,2020-03-21,52,0,0,0,4,0,0,OMN
Oman,2020-03-22,55,0,0,0,3,0,0,OMN
Oman,2020-03-23,66,0,0,0,11,0,0,OMN
Oman,2020-03-24,84,0,0,0,18,0,0,OMN
Oman,2020-03-25,99,0,0,0,15,0,0,OMN
Oman,2020-03-26,109,0,0,0,10,0,0,OMN
Oman,2020-03-27,131,0,0,0,22,0,0,OMN
Oman,2020-03-28,152,0,0,0,21,0,0,OMN
Oman,2020-03-29,167,0,0,0,15,0,0,OMN
Oman,2020-03-30,179,0,0,0,12,0,0,OMN
Others,2020-02-07,61,0,0,0,61,0,0,NA
Others,2020-02-08,61,0,0,0,0,0,0,NA
Others,2020-02-09,64,0,0,0,3,0,0,NA
Others,2020-02-10,135,0,0,0,71,0,0,NA
Others,2020-02-11,135,0,0,0,0,0,0,NA
Others,2020-02-12,175,0,0,0,40,0,0,NA
Others,2020-02-13,175,0,0,0,0,0,0,NA
Others,2020-02-14,218,0,0,0,43,0,0,NA
Others,2020-02-15,285,0,0,0,67,0,0,NA
Others,2020-02-16,355,0,0,0,70,0,0,NA
Others,2020-02-17,454,0,0,0,99,0,0,NA
Others,2020-02-18,542,0,0,0,88,0,0,NA
Others,2020-02-19,621,0,0,0,79,0,0,NA
Others,2020-02-20,634,2,0,0,13,2,0,NA
Others,2020-02-21,634,2,0,0,0,0,0,NA
Others,2020-02-22,634,2,0,0,0,0,0,NA
Others,2020-02-23,691,3,0,0,57,1,0,NA
Others,2020-02-24,691,3,0,0,0,0,0,NA
Others,2020-02-25,691,3,0,0,0,0,0,NA
Others,2020-02-26,705,4,0,0,14,1,0,NA
Others,2020-02-27,705,4,0,0,0,0,0,NA
Others,2020-02-28,705,6,0,0,0,2,0,NA
Others,2020-02-29,705,6,0,0,0,0,0,NA
Others,2020-03-01,705,6,0,0,0,0,0,NA
Others,2020-03-02,705,6,0,0,0,0,0,NA
Others,2020-03-03,706,6,0,0,1,0,0,NA
Others,2020-03-04,706,6,0,0,0,0,0,NA
Others,2020-03-05,706,6,0,0,0,0,0,NA
Others,2020-03-06,696,6,0,0,-10,0,0,NA
Others,2020-03-07,696,6,0,0,0,0,0,NA
Others,2020-03-08,696,6,0,0,0,0,0,NA
Others,2020-03-09,696,6,0,0,0,0,0,NA
Others,2020-03-10,696,6,0,0,0,0,0,NA
Pakistan,2020-02-26,2,0,0,0,2,0,0,PAK
Pakistan,2020-02-27,2,0,0,0,0,0,0,PAK
Pakistan,2020-02-28,2,0,0,0,0,0,0,PAK
Pakistan,2020-02-29,4,0,0,0,2,0,0,PAK
Pakistan,2020-03-01,4,0,0,0,0,0,0,PAK
Pakistan,2020-03-02,4,0,0,0,0,0,0,PAK
Pakistan,2020-03-03,5,0,0,0,1,0,0,PAK
Pakistan,2020-03-04,5,0,0,0,0,0,0,PAK
Pakistan,2020-03-05,5,0,0,0,0,0,0,PAK
Pakistan,2020-03-06,6,0,0,0,1,0,0,PAK
Pakistan,2020-03-07,6,0,0,0,0,0,0,PAK
Pakistan,2020-03-08,6,0,0,0,0,0,0,PAK
Pakistan,2020-03-09,6,0,0,0,0,0,0,PAK
Pakistan,2020-03-10,16,0,0,0,10,0,0,PAK
Pakistan,2020-03-11,19,0,0,0,3,0,0,PAK
Pakistan,2020-03-12,20,0,0,0,1,0,0,PAK
Pakistan,2020-03-13,28,0,0,0,8,0,0,PAK
Pakistan,2020-03-14,31,0,0,0,3,0,0,PAK
Pakistan,2020-03-15,53,0,0,0,22,0,0,PAK
Pakistan,2020-03-16,136,0,0,0,83,0,0,PAK
Pakistan,2020-03-17,236,0,0,0,100,0,0,PAK
Pakistan,2020-03-18,299,0,0,0,63,0,0,PAK
Pakistan,2020-03-19,454,2,0,0,155,2,0,PAK
Pakistan,2020-03-20,501,3,0,0,47,1,0,PAK
Pakistan,2020-03-21,730,3,0,0,229,0,0,PAK
Pakistan,2020-03-22,776,4,0,0,46,1,0,PAK
Pakistan,2020-03-23,875,6,0,0,99,2,0,PAK
Pakistan,2020-03-24,972,7,0,0,97,1,0,PAK
Pakistan,2020-03-25,1063,8,0,0,91,1,0,PAK
Pakistan,2020-03-26,1201,9,0,0,138,1,0,PAK
Pakistan,2020-03-27,1373,11,0,0,172,2,0,PAK
Pakistan,2020-03-28,1495,12,0,0,122,1,0,PAK
