"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1968-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","30000","","","t","0"
"1968-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","20729000","","","","0"
"1968-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","507000","","","","0"
"1968-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","110000","","","","0"
"1968-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","768000","","","","0"
"1968-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","626000","","","","0"
"1968-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","5931000","","","","0"
"1968-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","7275000","","","","0"
"1968-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","972000","","","","0"
"1968-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","961000","","","","0"
"1968-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","1527000","","","","0"
"1968-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2006000","","","","0"
"1968-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","16000","","","","0"
"1968-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","30000","","","t","0"
"1968-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","20814000","","","","0"
"1968-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","509000","","","","0"
"1968-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","111000","","","","0"
"1968-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","771000","","","","0"
"1968-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","628000","","","","0"
"1968-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","5949000","","","","0"
"1968-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","7305000","","","","0"
"1968-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","974000","","","","0"
"1968-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","962000","","","","0"
"1968-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","1536000","","","","0"
"1968-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2023000","","","","0"
"1968-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","16000","","","","0"
"1968-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","30000","","","t","0"
"1969-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","20888000","","","","0"
"1969-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","511000","","","","0"
"1969-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","111000","","","","0"
"1969-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","771000","","","","0"
"1969-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","627000","","","","0"
"1969-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","5961000","","","","0"
"1969-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","7338000","","","","0"
"1969-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","975000","","","","0"
"1969-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","959000","","","","0"
"1969-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","1546000","","","","0"
"1969-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2042000","","","","0"
"1969-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","16000","","","","0"
"1969-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","31000","","","t","0"
"1969-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","20950000","","","","0"
"1969-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","513000","","","","0"
"1969-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","111000","","","","0"
"1969-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","774000","","","","0"
"1969-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","627000","","","","0"
"1969-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","5975000","","","","0"
"1969-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","7362000","","","","0"
"1969-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","977000","","","","0"
"1969-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","959000","","","","0"
"1969-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","1553000","","","","0"
"1969-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2052000","","","","0"
"1969-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","16000","","","","0"
"1969-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","31000","","","t","0"
"1969-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","21028000","","","","0"
"1969-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","515000","","","","0"
"1969-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","111000","","","","0"
"1969-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","777000","","","","0"
"1969-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","628000","","","","0"
"1969-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","5987000","","","","0"
"1969-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","7399000","","","","0"
"1969-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","979000","","","","0"
"1969-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","958000","","","","0"
"1969-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","1562000","","","","0"
"1969-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2065000","","","","0"
"1969-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","16000","","","","0"
"1969-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","31000","","","t","0"
"1969-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","21111000","","","","0"
"1969-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","516000","","","","0"
"1969-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","111000","","","","0"
"1969-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","778000","","","","0"
"1969-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","628000","","","","0"
"1969-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6001000","","","","0"
"1969-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","7442000","","","","0"
"1969-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","979000","","","","0"
"1969-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","955000","","","","0"
"1969-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","1571000","","","","0"
"1969-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2082000","","","","0"
"1969-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","16000","","","","0"
"1969-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","32000","","","t","0"
"1970-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","21182000","","","","0"
"1970-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","516000","","","","0"
"1970-01","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","110000","","","","0"
"1970-01","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","779000","","","","0"
"1970-01","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","625000","","","","0"
"1970-01","Quebec","2016A000224","Persons","249","units ","0","v11","6","6002000","","","","0"
"1970-01","Ontario","2016A000235","Persons","249","units ","0","v12","7","7488000","","","","0"
"1970-01","Manitoba","2016A000246","Persons","249","units ","0","v13","8","979000","","","","0"
"1970-01","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","948000","","","","0"
"1970-01","Alberta","2016A000248","Persons","249","units ","0","v15","10","1579000","","","","0"
"1970-01","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2107000","","","","0"
"1970-01","Yukon","2016A000260","Persons","249","units ","0","v4","12","17000","","","","0"
"1970-01","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","32000","","","t","0"
"1970-04","Canada","2016A000011124","Persons","249","units ","0","v1","1","21244000","","","","0"
"1970-04","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","516000","","","","0"
"1970-04","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","110000","","","","0"
"1970-04","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","780000","","","","0"
"1970-04","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","626000","","","","0"
"1970-04","Quebec","2016A000224","Persons","249","units ","0","v11","6","6005000","","","","0"
"1970-04","Ontario","2016A000235","Persons","249","units ","0","v12","7","7528000","","","","0"
"1970-04","Manitoba","2016A000246","Persons","249","units ","0","v13","8","981000","","","","0"
"1970-04","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","942000","","","","0"
"1970-04","Alberta","2016A000248","Persons","249","units ","0","v15","10","1589000","","","","0"
"1970-04","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2118000","","","","0"
"1970-04","Yukon","2016A000260","Persons","249","units ","0","v4","12","17000","","","","0"
"1970-04","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","32000","","","t","0"
"1970-07","Canada","2016A000011124","Persons","249","units ","0","v1","1","21324000","","","","0"
"1970-07","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","518000","","","","0"
"1970-07","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","110000","","","","0"
"1970-07","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","783000","","","","0"
"1970-07","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","628000","","","","0"
"1970-07","Quebec","2016A000224","Persons","249","units ","0","v11","6","6015000","","","","0"
"1970-07","Ontario","2016A000235","Persons","249","units ","0","v12","7","7566000","","","","0"
"1970-07","Manitoba","2016A000246","Persons","249","units ","0","v13","8","983000","","","","0"
"1970-07","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","940000","","","","0"
"1970-07","Alberta","2016A000248","Persons","249","units ","0","v15","10","1597000","","","","0"
"1970-07","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2134000","","","","0"
"1970-07","Yukon","2016A000260","Persons","249","units ","0","v4","12","17000","","","","0"
"1970-07","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","33000","","","t","0"
"1970-10","Canada","2016A000011124","Persons","249","units ","0","v1","1","21400000","","","","0"
"1970-10","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","519000","","","","0"
"1970-10","Prince Edward Island","2016A000211","Persons","249","units ","0","v8","3","111000","","","","0"
"1970-10","Nova Scotia","2016A000212","Persons","249","units ","0","v9","4","784000","","","","0"
"1970-10","New Brunswick","2016A000213","Persons","249","units ","0","v10","5","628000","","","","0"
"1970-10","Quebec","2016A000224","Persons","249","units ","0","v11","6","6021000","","","","0"
"1970-10","Ontario","2016A000235","Persons","249","units ","0","v12","7","7613000","","","","0"
"1970-10","Manitoba","2016A000246","Persons","249","units ","0","v13","8","982000","","","","0"
"1970-10","Saskatchewan","2016A000247","Persons","249","units ","0","v14","9","933000","","","","0"
"1970-10","Alberta","2016A000248","Persons","249","units ","0","v15","10","1607000","","","","0"
"1970-10","British Columbia","2016A000259","Persons","249","units ","0","v3","11","2152000","","","","0"
"1970-10","Yukon","2016A000260","Persons","249","units ","0","v4","12","17000","","","","0"
"1970-10","Northwest Territories including Nunavut","","Persons","249","units ","0","v5","13","33000","","","t","0"
"1971-01","Canada","2016A000011124","Persons","249","units ","0","v1","1","21465000","","","","0"
"1971-01","Newfoundland and Labrador","2016A000210","Persons","249","units ","0","v2","2","519000","","","","0"
